Tritia corniculum
Tritia cuvierii
Tritia incrassata
Trivia candidula
Trivia mediterranea
Trophonopsis barvicensis
Trophonopsis muricata
Troschelia berniciensis
Truncatella subcylindrica
Tubifex tubifex
Tubularia indivisa
Turbonilla lactea
Tylexocladus joubini
Tylodina perversa
Ulosa digitata
Undeuchaeta major
Undeuchaeta plumosa
Undinula vulgaris
Velella velella
Venus casina
Venus nux
Venus verrucosa
Vermetus triquetrus
Verruca gibbosa
Verruca stroemia
Villogorgia bebrycoides
Viminella flagellum
Virididentula dentata
Vitreolina curva
Vitreolina incurva
Vitreolina philippi
Volvarina oceanica
Watersipora cucullata
Watersipora subtorquata
Weinkauffia macandrewii
Williamia gussoni
Xaiva biguttata
Xantho hydrophilus
Xantho pilipes
Xantho sexdentatus
Xanthodaphne dalmasi
Xenobalanus globicipitis
Xylophaga dorsalis
Zanclea costata
Zebina vitrea
Zullobalanus santamariaensis
Zygophylax biarmata
Zygophylax geniculata
